date,iso_alpha_3,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,tests,confirmed,deaths,recovered,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index
2021-11-11,CHN,China,,,,127018,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-12,CHN,China,,,,127104,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-13,CHN,China,,,,127199,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-14,CHN,China,,,,127260,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-15,CHN,China,,,,127297,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-16,CHN,China,,,,127331,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-17,CHN,China,,,,127374,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-18,CHN,China,,,,127405,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-19,CHN,China,,,,127439,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-20,CHN,China,,,,127463,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-21,CHN,China,,,,127512,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-22,CHN,China,,,,127537,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-23,CHN,China,,,,127572,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-24,CHN,China,,,,127602,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-25,CHN,China,,,,127631,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-26,CHN,China,,,,127672,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-27,CHN,China,,,,127710,5697,,1392730000,1.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,65.28
2021-11-28,CHN,China,,,,127764,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-29,CHN,China,,,,127814,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-11-30,CHN,China,,,,127938,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-01,CHN,China,,,,128022,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-02,CHN,China,,,,128141,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-03,CHN,China,,,,128245,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-04,CHN,China,,,,128319,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-05,CHN,China,,,,128393,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-06,CHN,China,,,,128502,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-07,CHN,China,,,,128602,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-08,CHN,China,,,,128690,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-09,CHN,China,,,,128777,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-10,CHN,China,,,,128884,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-11,CHN,China,,,,128970,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-12,CHN,China,,,,129082,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-13,CHN,China,,,,129165,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-14,CHN,China,,,,129247,5697,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-15,CHN,China,,,,129332,5698,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-16,CHN,China,,,,129430,5698,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-17,CHN,China,,,,129577,5698,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-18,CHN,China,,,,129678,5698,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-19,CHN,China,,,,129794,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-20,CHN,China,,,,129893,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-21,CHN,China,,,,129988,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-22,CHN,China,,,,130109,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,0.0,-3.0,-2.0,2.0,2.0,3.0,2.0,70.83
2021-12-23,CHN,China,,,,130211,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2021-12-24,CHN,China,,,,130376,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2021-12-25,CHN,China,,,,130625,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2021-12-26,CHN,China,,,,130858,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2021-12-27,CHN,China,,,,131093,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2021-12-28,CHN,China,,,,131315,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2021-12-29,CHN,China,,,,131548,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2021-12-30,CHN,China,,,,131780,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2021-12-31,CHN,China,,,,132071,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-01,CHN,China,,,,132301,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-02,CHN,China,,,,132508,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-03,CHN,China,,,,132737,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-04,CHN,China,,,,132901,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-05,CHN,China,,,,133154,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-06,CHN,China,,,,133404,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-07,CHN,China,,,,133656,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-08,CHN,China,,,,133902,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-09,CHN,China,,,,134151,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-10,CHN,China,,,,134399,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-11,CHN,China,,,,134711,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-12,CHN,China,,,,135019,5699,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-13,CHN,China,,,,135299,5700,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-14,CHN,China,,,,135540,5700,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-15,CHN,China,,,,135742,5700,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-16,CHN,China,,,,136027,5700,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-17,CHN,China,,,,136270,5700,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-18,CHN,China,,,,136441,5700,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-19,CHN,China,,,,136576,5700,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-20,CHN,China,,,,136700,5700,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-21,CHN,China,,,,136854,5700,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-22,CHN,China,,,,137064,5700,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-23,CHN,China,,,,137350,5700,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-01-24,CHN,China,,,,137582,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-01-25,CHN,China,,,,137757,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-01-26,CHN,China,,,,138018,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-01-27,CHN,China,,,,138313,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-01-28,CHN,China,,,,138551,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-01-29,CHN,China,,,,138799,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-01-30,CHN,China,,,,138992,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-01-31,CHN,China,,,,139205,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-01,CHN,China,,,,139457,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-02,CHN,China,,,,139664,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-03,CHN,China,,,,139891,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-04,CHN,China,,,,140120,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-05,CHN,China,,,,140586,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-06,CHN,China,,,,141049,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-07,CHN,China,,,,141816,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-08,CHN,China,,,,142599,5700,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-09,CHN,China,,,,143843,5702,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-10,CHN,China,,,,145013,5703,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-11,CHN,China,,,,146516,5703,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-12,CHN,China,,,,148157,5706,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-13,CHN,China,,,,149640,5706,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-14,CHN,China,,,,151845,5708,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-15,CHN,China,,,,153610,5712,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-16,CHN,China,,,,158051,5715,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-17,CHN,China,,,,164322,5726,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-18,CHN,China,,,,168155,5747,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-19,CHN,China,,,,174486,5764,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-20,CHN,China,,,,180767,5776,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-21,CHN,China,,,,188487,5788,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-22,CHN,China,,,,194947,5824,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-23,CHN,China,,,,203863,5873,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-24,CHN,China,,,,212966,5913,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-25,CHN,China,,,,251129,5986,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-26,CHN,China,,,,274833,6066,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-27,CHN,China,,,,301154,6148,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-02-28,CHN,China,,,,335876,6233,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-01,CHN,China,,,,368741,6479,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-02,CHN,China,,,,424358,6657,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-03,CHN,China,,,,481550,6855,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-04,CHN,China,,,,534418,7043,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-05,CHN,China,,,,572356,7263,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-06,CHN,China,,,,603734,7496,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-07,CHN,China,,,,629238,7776,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-08,CHN,China,,,,658103,8067,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-09,CHN,China,,,,684699,8358,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-10,CHN,China,,,,709726,8639,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-11,CHN,China,,,,729284,8933,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-12,CHN,China,,,,747072,9218,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-13,CHN,China,,,,761907,9482,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-14,CHN,China,,,,777624,9768,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-15,CHN,China,,,,791571,10057,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-16,CHN,China,,,,807432,10336,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-17,CHN,China,,,,818612,10625,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-18,CHN,China,,,,828881,10890,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-19,CHN,China,,,,838272,11139,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-20,CHN,China,,,,846296,11387,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-21,CHN,China,,,,853254,11610,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-22,CHN,China,,,,860306,11855,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-23,CHN,China,,,,866707,12060,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-24,CHN,China,,,,873944,12261,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-25,CHN,China,,,,879993,12453,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-26,CHN,China,,,,885234,12592,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-27,CHN,China,,,,890267,12743,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,64.35
2022-03-28,CHN,China,,,,894914,12911,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,1.0,-2.0,2.0,2.0,3.0,2.0,68.06
2022-03-29,CHN,China,,,,899803,13062,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,73.61
2022-03-30,CHN,China,,,,904798,13197,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,73.61
2022-03-31,CHN,China,,,,909723,13316,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,73.61
2022-04-01,CHN,China,,,,914831,13436,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,73.61
2022-04-02,CHN,China,,,,919026,13552,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,73.61
2022-04-03,CHN,China,,,,922543,13663,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,73.61
2022-04-04,CHN,China,,,,925640,13753,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,73.61
2022-04-05,CHN,China,,,,928994,13840,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,73.61
2022-04-06,CHN,China,,,,932165,13951,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,73.61
2022-04-07,CHN,China,,,,935640,14048,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,2.0,2.0,3.0,2.0,73.61
2022-04-08,CHN,China,,,,938719,14134,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-09,CHN,China,,,,941545,14197,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-10,CHN,China,,,,944191,14262,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-11,CHN,China,,,9214000000.0,946791,14319,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-12,CHN,China,,,,949659,14378,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-13,CHN,China,,,,954346,14440,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-14,CHN,China,,,,959392,14494,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-15,CHN,China,,,,965042,14561,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-16,CHN,China,,,,970368,14602,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,75.46
2022-04-17,CHN,China,,,,974858,14634,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,75.46
2022-04-18,CHN,China,,,,979966,14661,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-19,CHN,China,,,,984769,14687,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-20,CHN,China,,,,990420,14705,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-21,CHN,China,,,,995928,14742,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-22,CHN,China,,,,1003057,14769,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-23,CHN,China,,,,1009091,14817,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-24,CHN,China,,,,1017161,14881,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-25,CHN,China,,,,1024544,14951,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-26,CHN,China,,,,1032905,15006,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
2022-04-27,CHN,China,,,,1043544,15063,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,2.0,2.0,3.0,2.0,79.17
